SECTOR,ID_PASO_EITI,CICLO,PERIODO,ID_ENTIDAD_FEDERATIVA_ENTREGA_ITEMS_PROCED,ENTIDAD_FEDERATIVA_ENTREGA_ITEMS_PROCED,ID_MUNICIPIO_ENTREGA_ITEMS_PROCED,MUNICIPIO_ENTREGA_ITEMS_PROCED,TIPO_COORDENADAS,COORDENADAS_DETALLE_1,COORDENADAS_DETALLE_2,COORDENADAS_DETALLE_3,COORDENADAS_DETALLE_4,ID_TIPO_CONTRATO,DESC_TIPO_CONTRATO,OCID,ID_CONTRATO,DESC_CONTRATO,ID_ADICIONAL_CONTRATO,ID_EXPEDIENTE,NUMERO_PROCED,ID_ITEMS_CONTRATO,DESC_ITEMS_CONTRATO,SUPERFICIE,UNIDAD,URL_LOCALIZACION_ITEMS_CONTRATO,ESTATUS_CONTRATO,DETALLE_ESTATUS_CONTRATO,FECHA_ADJUDICACION,URL_DOCUMENTO_ADJUDICACION,FECHA_FIRMA_CONTRATO,FECHA_INICIO_CONTRATO,FECHA_FIN_CONTRATO,DURACION_MAXIMA_CONTRATO,DURACION_DIAS_CONTRATO,NUMERO_PRORROGAS,DURACION_PRORROGAS,ID_ORGANIZACION,DESC_ORGANIZACION,ID_ADICIONAL_ORGANIZACION,TIPO_ORGANIZACION,PAIS_ORGANIZACION,GIRO_ORGANIZACION,EMPLEADOS_CONTRATADOS,EMPLEADOS_AFILIADOS,ID_DOCUMENTO_CONTRATO,DESC_TIPO_DOCUMENTO_CONTRATO,NOMBRE_DOCUMENTO_CONTRATO,DETALLE_DOCUMENTO_CONTRATO,URL_DOCUMENTO_CONTRATO,FECHA_PUBLICACION_DOCUMENTO_CONTRATO,FECHA_ACTUALIZACION_DOCUMENTO_CONTRATO,FORMATO_DOCUMENTO_CONTRATO,IDIOMA_DOCUMENTO_CONTRATO,ID_HITO_CONTRATO,DESC_HITO_CONTRATO,TIPO_HITO_CONTRATO,DETALLE_HITO_CONTRATO,FECHA_PLANEADA_HITO_CONTRATO,FECHA_CUMPLIMIENTO_HITO_CONTRATO,FECHA_MODIFICADA_HITO_CONTRATO,ESTATUS_HITO_CONTRATO,ID_DOCUMENTO_HITO_CONTRATO,TIPO_DOCUMENTO_HITO_CONTRATO,NOMBRE_DOCUMENTO_HITO_CONTRATO,DETALLE_DOCUMENTO_HITO_CONTRATO,URL_DOCUMENTO_HITO_CONTRATO,FECHA_PUBLICACION_DOCUMENTO_HITO_CONTRATO,FECHA_ACTUALIZACION_DOCUMENTO_HITO_CONTRATO,FORMATO_DOCUMENTO_HITO_CONTRATO,IDIOMA_DOCUMENTO_HITO_CONTRATO,FECHA_PUBLICACION,FECHA_ACTUALIZACION,FUENTE_INFORMACION,CONTACTO_INFORMACION
Hidrocarburos,1,2018,Septiembre,27,Tabasco,6,Cunduacán,Geográficas,-93.3173,18.09004,0,Centroide,9,Asignación de extracción,N/A,A-0046,Terrestre,N/A,0,N/A,46,Bellota,74.6997,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0046-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,8,Huimanguillo,Geográficas,-94.04722,18.04653,0,Centroide,9,Asignación de extracción,N/A,A-0047,Terrestre,N/A,0,N/A,47,Blasillo,38.98889,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0047-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,N/A,Marino,Geográficas,-92.57481,18.89468,0,Centroide,9,Asignación de extracción,N/A,A-0049,Aguas someras,N/A,0,N/A,49,Bolontikú,52.40845,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0049-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,5,Comalcalco,Geográficas,-93.33936,18.243,0,Centroide,9,Asignación de extracción,N/A,A-0050,Terrestre,N/A,0,N/A,50,Bricol,83.5188,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0050-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,39,Coatzacoalcos,Geográficas,-94.25806,18.16,0,Centroide,9,Asignación de extracción,N/A,A-0051,Terrestre,N/A,0,N/A,51,Brillante,24.3436,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0051-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-92.06025,19.2375,0,Centroide,9,Asignación de extracción,N/A,A-0053,Aguas someras,N/A,0,N/A,53,Caan,92.4509,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0053-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,19,Nuevo León,13,China,Geográficas,-98.76478,25.46908,0,Centroide,9,Asignación de extracción,N/A,A-0054,Terrestre,N/A,0,N/A,54,Cabeza,72.7789,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0054-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,21,Puebla,64,Francisco Z. Mena,Geográficas,-97.84828,20.83592,0,Centroide,9,Asignación de extracción,N/A,A-0055,Terrestre,N/A,0,N/A,55,Cacahuatengo,46.0117,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0055-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,7,Chiapas,74,Reforma,Geográficas,-93.17593,17.87751,0,Centroide,9,Asignación de extracción,N/A,A-0057,Terrestre,N/A,0,N/A,57,Cactus,102.49847,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0057-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,28,Tamaulipas,32,Reynosa,Geográficas,-98.48241,26.13866,0,Centroide,9,Asignación de extracción,N/A,A-0060,Terrestre,N/A,0,N/A,60,Cañón,27.4527,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0060-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,3,Centla,Geográficas,-92.80923,18.34594,0,Centroide,9,Asignación de extracción,N/A,A-0061,Terrestre,N/A,0,N/A,61,Caparroso-Pijije-Escuintle,64.00039,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0061.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,124,Papantla,Geográficas,-97.35694,20.62824,0,Centroide,9,Asignación de extracción,N/A,A-0064,Terrestre,N/A,0,N/A,64,Caristay,7.15183,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0064-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,N/A,Marino,Geográficas,-97.11806,21.24083,0,Centroide,9,Asignación de extracción,N/A,A-0065,Aguas someras,N/A,0,N/A,65,Carpa,11.8608,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0065-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,5,Comalcalco,Geográficas,-93.31069,18.39167,0,Centroide,9,Asignación de extracción,N/A,A-0067,Terrestre,N/A,0,N/A,67,Castarrical,37.2511,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0067-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,105,Medellín,Geográficas,-96.15833,18.95833,0,Centroide,9,Asignación de extracción,N/A,A-0068,Terrestre,N/A,0,N/A,68,Castell,9.67011,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0068-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,169,José Azueta,Geográficas,-95.74461,18.12984,0,Centroide,9,Asignación de extracción,N/A,A-0071,Terrestre,N/A,0,N/A,71,Cauchy,99.8354,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0071-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,28,Tamaulipas,32,Reynosa,Geográficas,-98.53021,25.96667,0,Centroide,9,Asignación de extracción,N/A,A-0072,Terrestre,N/A,0,N/A,72,Caudaloso,12.2155,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0072-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,45,Cosamaloapan de Carpio,Geográficas,-95.92813,18.3526,0,Centroide,9,Asignación de extracción,N/A,A-0073,Terrestre,N/A,0,N/A,73,Cehualaca,12.9613,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0073-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,124,Papantla,Geográficas,-97.26389,20.41861,0,Centroide,9,Asignación de extracción,N/A,A-0074,Terrestre,N/A,0,N/A,74,Cerro del Carbón,23.8804,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0074-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,61,Las Choapas,Geográficas,-94.16585,17.50279,0,Centroide,9,Asignación de extracción,N/A,A-0075,Terrestre,N/A,0,N/A,75,Cerro Nanchital,79.1716,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0075-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,45,Cosamaloapan de Carpio,Geográficas,-95.91667,18.35833,0,Centroide,9,Asignación de extracción,N/A,A-0077,Terrestre,N/A,0,N/A,77,Cervelo,3.24017,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0077-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-91.96199,19.37033,0,Centroide,9,Asignación de extracción,N/A,A-0078,Aguas someras,N/A,0,N/A,78,Chac,26.4994,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0078-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,94,Juan Rodríguez Clara,Geográficas,-95.32614,18.13674,0,Centroide,9,Asignación de extracción,N/A,A-0079,Terrestre,N/A,0,N/A,79,Chancarro,8.92768,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0079-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,28,Tamaulipas,32,Reynosa,Geográficas,-98.267,25.57983,0,Centroide,9,Asignación de extracción,N/A,A-0081,Terrestre,N/A,0,N/A,81,Chapul,38.2752,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0081-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-92.18618,19.00022,0,Centroide,9,Asignación de extracción,N/A,A-0082,Aguas someras,N/A,0,N/A,82,Ché,15.30551,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0082-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,7,Chiapas,62,Ostuacán,Geográficas,-93.4013,17.56963,0,Centroide,9,Asignación de extracción,N/A,A-0083,Terrestre,N/A,0,N/A,83,Chiapas-Copanó,101.964,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0083-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,175,Tihuatlán,Geográficas,-97.45119,20.69048,0,Centroide,9,Asignación de extracción,N/A,A-0084,Terrestre,N/A,0,N/A,84,Chichimantla,11.1194,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0084-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,189,Tuxpan,Geográficas,-97.43333,20.75417,0,Centroide,9,Asignación de extracción,N/A,A-0085,Terrestre,N/A,0,N/A,85,Chiconcoa,4.763,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0085-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,12,Macuspana,Geográficas,-92.51235,17.93988,0,Centroide,9,Asignación de extracción,N/A,A-0086,Terrestre,N/A,0,N/A,86,Chilapilla,45.5297,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0086-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,5,Comalcalco,Geográficas,-93.39129,18.1947,0,Centroide,9,Asignación de extracción,N/A,A-0087,Terrestre,N/A,0,N/A,87,Chinchorro,17.8465,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0087-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,2,Cárdenas,Geográficas,-93.38205,18.1101,0,Centroide,9,Asignación de extracción,N/A,A-0088,Terrestre,N/A,0,N/A,88,Chipilín,42.2141,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0088-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-92.29042,19.16456,0,Centroide,9,Asignación de extracción,N/A,A-0089,Aguas someras,N/A,0,N/A,89,Chuc,61.9404,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0089-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-92.26395,18.95634,0,Centroide,9,Asignación de extracción,N/A,A-0090,Aguas someras,N/A,0,N/A,90,Chuhuk,18.5347,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0090-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,8,Huimanguillo,Geográficas,-94.01055,18.18209,0,Centroide,9,Asignación de extracción,N/A,A-0092,Terrestre,N/A,0,N/A,92,Cinco Presidentes,138.73124,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0092-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
